Set,Problem,Initial,Move,Feasibility,size,nImprove,nNeutral,nWorse,nnFrac
eglese,egl-s2-C,PS_5R_best,relocateBeforeDummy,feasible,295,3,35,512,1.00
eglese,egl-s2-C,PS_5R_best,crossAtDummy,infeasible,295,975,327,2614,1.00
eglese,egl-s2-C,PS_5R_best,crossAtDummy,feasible,295,0,0,26,1.00
eglese,egl-s2-C,PS_5R_best,cross,infeasible,295,189,759,9314,1.00
eglese,egl-s2-C,PS_5R_best,cross,feasible,295,0,4,345,1.00
eglese,egl-s2-C,IM_best,relocate,infeasible,295,216,367,36755,1.00
eglese,egl-s2-C,IM_best,relocate,feasible,295,0,54,5294,1.00
eglese,egl-s2-C,IM_best,relocateBeforeDummy,infeasible,295,126,261,6591,1.00
eglese,egl-s2-C,IM_best,relocateBeforeDummy,feasible,295,0,22,1176,1.00
eglese,egl-s2-C,IM_best,crossAtDummy,infeasible,295,920,201,2793,1.00
eglese,egl-s2-C,IM_best,crossAtDummy,feasible,295,0,4,170,1.00
eglese,egl-s2-C,IM_best,exchange,infeasible,295,26,83,32995,1.00
eglese,egl-s2-C,IM_best,exchange,feasible,295,0,34,9310,1.00
eglese,egl-s2-C,IM_best,cross,infeasible,295,230,670,8947,1.00
eglese,egl-s2-C,IM_best,cross,feasible,295,0,8,757,1.00
eglese,egl-s3-A,U_5R_best,relocate,infeasible,319,35,171,31876,1.00
eglese,egl-s3-A,U_5R_best,relocate,feasible,319,2,81,17791,1.00
eglese,egl-s3-A,U_5R_best,relocateBeforeDummy,infeasible,319,20,126,2738,1.00
eglese,egl-s3-A,U_5R_best,relocateBeforeDummy,feasible,319,2,62,1792,1.00
eglese,egl-s3-A,U_5R_best,crossAtDummy,infeasible,319,316,160,1788,1.00
eglese,egl-s3-A,U_5R_best,crossAtDummy,feasible,319,0,2,104,1.00
eglese,egl-s3-A,U_5R_best,exchange,infeasible,319,12,21,27331,1.00
eglese,egl-s3-A,U_5R_best,exchange,feasible,319,2,19,22283,1.00
eglese,egl-s3-A,U_5R_best,cross,infeasible,319,63,345,10780,1.00
eglese,egl-s3-A,U_5R_best,cross,feasible,319,0,19,1210,1.00
eglese,egl-s3-A,IM_best,relocate,infeasible,319,45,238,43691,1.00
eglese,egl-s3-A,IM_best,relocate,feasible,319,0,57,5925,1.00
eglese,egl-s3-A,IM_best,relocateBeforeDummy,infeasible,319,29,140,3817,1.00
eglese,egl-s3-A,IM_best,relocateBeforeDummy,feasible,319,0,6,748,1.00
eglese,egl-s3-A,IM_best,crossAtDummy,infeasible,319,270,123,1852,1.00
eglese,egl-s3-A,IM_best,crossAtDummy,feasible,319,0,2,123,1.00
eglese,egl-s3-A,IM_best,exchange,infeasible,319,13,51,38452,1.00
eglese,egl-s3-A,IM_best,exchange,feasible,319,3,20,11129,1.00
eglese,egl-s3-A,IM_best,cross,infeasible,319,116,324,11358,1.00
eglese,egl-s3-A,IM_best,cross,feasible,319,0,1,618,1.00
eglese,egl-s3-B,U_5R_best,relocate,infeasible,319,59,310,40169,1.00
eglese,egl-s3-B,U_5R_best,relocate,feasible,319,0,51,9381,1.00
eglese,egl-s3-B,U_5R_best,relocateBeforeDummy,infeasible,319,64,283,5165,1.00
eglese,egl-s3-B,U_5R_best,relocateBeforeDummy,feasible,319,2,44,1394,1.00
eglese,egl-s3-B,U_5R_best,crossAtDummy,infeasible,319,580,291,2530,1.00
eglese,egl-s3-B,U_5R_best,crossAtDummy,feasible,319,0,0,75,1.00
eglese,egl-s3-B,U_5R_best,exchange,infeasible,319,10,35,35343,1.00
eglese,egl-s3-B,U_5R_best,exchange,feasible,319,0,13,14295,1.00
eglese,egl-s3-B,U_5R_best,cross,infeasible,319,87,525,10984,1.00
eglese,egl-s3-B,U_5R_best,cross,feasible,319,0,8,820,1.00
eglese,egl-s3-B,PS_5R_best,relocate,infeasible,319,123,361,40250,1.00
eglese,egl-s3-B,PS_5R_best,relocate,feasible,319,0,45,9191,1.00
eglese,egl-s3-B,PS_5R_best,relocateBeforeDummy,infeasible,319,91,280,5349,1.00
eglese,egl-s3-B,PS_5R_best,relocateBeforeDummy,feasible,319,0,39,1193,1.00
eglese,egl-s3-B,PS_5R_best,crossAtDummy,infeasible,319,596,249,2567,1.00
eglese,egl-s3-B,PS_5R_best,crossAtDummy,feasible,319,0,3,61,1.00
eglese,egl-s3-B,PS_5R_best,exchange,infeasible,319,34,72,33698,1.00
eglese,egl-s3-B,PS_5R_best,exchange,feasible,319,1,23,15868,1.00
eglese,egl-s3-B,PS_5R_best,cross,infeasible,319,109,573,10764,1.00
eglese,egl-s3-B,PS_5R_best,cross,feasible,319,0,8,970,1.00
eglese,egl-s3-B,IM_best,relocate,infeasible,319,97,343,43020,1.00
eglese,egl-s3-B,IM_best,relocate,feasible,319,0,50,6460,1.00
eglese,egl-s3-B,IM_best,relocateBeforeDummy,infeasible,319,69,231,5548,1.00
eglese,egl-s3-B,IM_best,relocateBeforeDummy,feasible,319,0,10,1094,1.00
eglese,egl-s3-B,IM_best,crossAtDummy,infeasible,319,621,197,2561,1.00
eglese,egl-s3-B,IM_best,crossAtDummy,feasible,319,0,2,95,1.00
eglese,egl-s3-B,IM_best,exchange,infeasible,319,26,84,39918,1.00
eglese,egl-s3-B,IM_best,exchange,feasible,319,1,30,9637,1.00
eglese,egl-s3-B,IM_best,cross,infeasible,319,230,498,11075,1.00
eglese,egl-s3-B,IM_best,cross,feasible,319,0,9,612,1.00
eglese,egl-s3-C,IM_best,relocate,infeasible,319,293,452,45619,1.00
eglese,egl-s3-C,IM_best,relocate,feasible,319,0,61,3559,1.00
eglese,egl-s3-C,IM_best,relocateBeforeDummy,infeasible,319,139,309,7880,1.00
eglese,egl-s3-C,IM_best,relocateBeforeDummy,feasible,319,0,17,819,1.00
eglese,egl-s3-C,IM_best,crossAtDummy,infeasible,319,1033,244,3230,1.00
eglese,egl-s3-C,IM_best,crossAtDummy,feasible,319,0,2,73,1.00
eglese,egl-s3-C,IM_best,exchange,infeasible,319,61,108,41155,1.00
eglese,egl-s3-C,IM_best,exchange,feasible,319,0,41,8359,1.00
eglese,egl-s3-C,IM_best,cross,infeasible,319,348,734,10828,1.00
eglese,egl-s3-C,IM_best,cross,feasible,319,0,10,511,1.00
eglese,egl-s3-C,PS_5R_best,relocate,infeasible,319,313,527,44876,1.00
eglese,egl-s3-C,PS_5R_best,relocate,feasible,319,0,38,4230,1.00
eglese,egl-s3-C,PS_5R_best,relocateBeforeDummy,infeasible,319,244,517,7595,1.00
eglese,egl-s3-C,PS_5R_best,relocateBeforeDummy,feasible,319,1,62,745,1.00
eglese,egl-s3-C,PS_5R_best,crossAtDummy,infeasible,319,1085,430,3000,1.00
eglese,egl-s3-C,PS_5R_best,crossAtDummy,feasible,319,0,4,63,1.00
eglese,egl-s3-C,PS_5R_best,exchange,infeasible,319,77,182,39005,1.00
eglese,egl-s3-C,PS_5R_best,exchange,feasible,319,3,39,10418,1.00
eglese,egl-s3-C,PS_5R_best,cross,infeasible,319,167,818,10862,1.00
eglese,egl-s3-C,PS_5R_best,cross,feasible,319,0,10,574,1.00
eglese,egl-s3-C,U_5R_best,relocate,infeasible,319,359,565,45144,1.00
eglese,egl-s3-C,U_5R_best,relocate,feasible,319,0,40,3876,1.00
eglese,egl-s3-C,U_5R_best,relocateBeforeDummy,infeasible,319,270,442,7568,1.00
eglese,egl-s3-C,U_5R_best,relocateBeforeDummy,feasible,319,0,28,856,1.00
eglese,egl-s3-C,U_5R_best,crossAtDummy,infeasible,319,1053,355,3133,1.00
eglese,egl-s3-C,U_5R_best,crossAtDummy,feasible,319,0,1,40,1.00
eglese,egl-s3-C,U_5R_best,exchange,infeasible,319,71,129,41520,1.00
eglese,egl-s3-C,U_5R_best,exchange,feasible,319,0,30,7974,1.00
eglese,egl-s3-C,U_5R_best,cross,infeasible,319,207,853,10871,1.00
eglese,egl-s3-C,U_5R_best,cross,feasible,319,0,10,490,1.00
eglese,egl-s4-A,U_5R_best,relocate,infeasible,381,89,311,53458,1.00
eglese,egl-s4-A,U_5R_best,relocate,feasible,381,0,86,17534,1.00
eglese,egl-s4-A,U_5R_best,relocateBeforeDummy,infeasible,381,75,257,4932,1.00
eglese,egl-s4-A,U_5R_best,relocateBeforeDummy,feasible,381,1,62,1855,1.00
eglese,egl-s4-A,U_5R_best,crossAtDummy,infeasible,381,534,243,2699,1.00
eglese,egl-s4-A,U_5R_best,crossAtDummy,feasible,381,0,5,110,1.00
eglese,egl-s4-A,U_5R_best,exchange,infeasible,381,29,42,44941,1.00
eglese,egl-s4-A,U_5R_best,exchange,feasible,381,2,33,26089,1.00
eglese,egl-s4-A,U_5R_best,cross,infeasible,381,81,542,15897,1.00
eglese,egl-s4-A,U_5R_best,cross,feasible,381,0,19,1245,1.00
eglese,egl-s4-A,IM_best,relocate,infeasible,381,91,335,62810,1.00
eglese,egl-s4-A,IM_best,relocate,feasible,381,3,54,8185,1.00
eglese,egl-s4-A,IM_best,exchange,infeasible,381,12,50,56042,1.00
eglese,egl-s4-A,IM_best,exchange,feasible,381,2,15,15015,1.00
eglese,egl-s4-A,IM_best,relocateBeforeDummy,infeasible,381,62,244,5894,1.00
eglese,egl-s4-A,IM_best,relocateBeforeDummy,feasible,381,0,12,970,1.00
eglese,egl-s4-A,IM_best,crossAtDummy,infeasible,381,460,220,2775,1.00
eglese,egl-s4-A,IM_best,crossAtDummy,feasible,381,0,1,135,1.00
eglese,egl-s4-A,IM_best,cross,infeasible,381,119,505,16251,1.00
eglese,egl-s4-A,IM_best,cross,feasible,381,0,5,904,1.00
eglese,egl-s4-A,PS_5R_best,relocate,infeasible,381,24,258,56702,1.00
eglese,egl-s4-A,PS_5R_best,relocate,feasible,381,0,73,14421,1.00
eglese,egl-s4-A,PS_5R_best,relocateBeforeDummy,infeasible,381,32,250,5252,1.00
eglese,egl-s4-A,PS_5R_best,relocateBeforeDummy,feasible,381,1,74,1573,1.00
eglese,egl-s4-A,PS_5R_best,crossAtDummy,infeasible,381,476,306,2696,1.00
eglese,egl-s4-A,PS_5R_best,crossAtDummy,feasible,381,0,1,112,1.00
eglese,egl-s4-A,PS_5R_best,exchange,infeasible,381,14,35,47895,1.00
eglese,egl-s4-A,PS_5R_best,exchange,feasible,381,2,27,23163,1.00
eglese,egl-s4-A,PS_5R_best,cross,infeasible,381,40,490,16116,1.00
eglese,egl-s4-A,PS_5R_best,cross,feasible,381,0,25,1113,1.00
eglese,egl-s4-B,PS_5R_best,relocate,infeasible,381,351,576,63193,1.00
eglese,egl-s4-B,PS_5R_best,relocate,feasible,381,0,54,7320,1.00
eglese,egl-s4-B,PS_5R_best,exchange,infeasible,381,86,166,55976,1.00
eglese,egl-s4-B,PS_5R_best,exchange,feasible,381,1,20,14919,1.00
eglese,egl-s4-B,PS_5R_best,relocateBeforeDummy,infeasible,381,210,458,8342,1.00
eglese,egl-s4-B,PS_5R_best,relocateBeforeDummy,feasible,381,0,29,1167,1.00
eglese,egl-s4-B,PS_5R_best,crossAtDummy,infeasible,381,858,423,3724,1.00
eglese,egl-s4-B,PS_5R_best,crossAtDummy,feasible,381,0,2,96,1.00
eglese,egl-s4-B,PS_5R_best,cross,infeasible,381,169,874,15814,1.00
eglese,egl-s4-B,PS_5R_best,cross,feasible,381,0,8,927,1.00
eglese,egl-s4-B,IM_best,relocate,infeasible,381,123,507,60638,1.00
eglese,egl-s4-B,IM_best,relocate,feasible,381,0,72,10154,1.00
eglese,egl-s4-B,IM_best,exchange,infeasible,381,27,100,53853,1.00
eglese,egl-s4-B,IM_best,exchange,feasible,381,1,29,17158,1.00
eglese,egl-s4-B,IM_best,relocateBeforeDummy,infeasible,381,83,319,8316,1.00
eglese,egl-s4-B,IM_best,relocateBeforeDummy,feasible,381,0,17,1471,1.00
eglese,egl-s4-B,IM_best,crossAtDummy,infeasible,381,894,276,3801,1.00
eglese,egl-s4-B,IM_best,crossAtDummy,feasible,381,0,7,125,1.00
eglese,egl-s4-B,IM_best,cross,infeasible,381,253,786,15778,1.00
eglese,egl-s4-B,IM_best,cross,feasible,381,0,12,963,1.00
eglese,egl-s4-C,IM_best,relocate,infeasible,381,403,618,65473,1.00
eglese,egl-s4-C,IM_best,relocate,feasible,381,0,59,4959,1.00
eglese,egl-s4-C,IM_best,relocateBeforeDummy,infeasible,381,274,428,11704,1.00
eglese,egl-s4-C,IM_best,relocateBeforeDummy,feasible,381,0,9,1193,1.00
eglese,egl-s4-C,IM_best,crossAtDummy,infeasible,381,1556,384,4756,1.00
eglese,egl-s4-C,IM_best,crossAtDummy,feasible,381,0,3,105,1.00
eglese,egl-s4-C,IM_best,exchange,infeasible,381,64,161,58807,1.00
eglese,egl-s4-C,IM_best,exchange,feasible,381,5,42,12125,1.00
eglese,egl-s4-C,IM_best,cross,infeasible,381,377,1107,15453,1.00
eglese,egl-s4-C,IM_best,cross,feasible,381,0,14,850,1.00
eglese,egl-s4-C,U_5R_best,relocate,infeasible,381,250,621,59901,1.00
eglese,egl-s4-C,U_5R_best,relocate,feasible,381,0,83,10659,1.00
eglese,egl-s4-C,U_5R_best,relocateBeforeDummy,infeasible,381,205,532,10709,1.00
eglese,egl-s4-C,U_5R_best,relocateBeforeDummy,feasible,381,0,82,2458,1.00
eglese,egl-s4-C,U_5R_best,crossAtDummy,infeasible,381,1711,458,4694,1.00
eglese,egl-s4-C,U_5R_best,crossAtDummy,feasible,381,0,3,127,1.00
eglese,egl-s4-C,U_5R_best,exchange,infeasible,381,45,140,52179,1.00
eglese,egl-s4-C,U_5R_best,exchange,feasible,381,0,36,18808,1.00
eglese,egl-s4-C,U_5R_best,cross,infeasible,381,164,1220,14901,1.00
eglese,egl-s4-C,U_5R_best,cross,feasible,381,0,45,1472,1.00
eglese,egl-s4-C,PS_5R_best,relocate,infeasible,381,469,759,64388,1.00
eglese,egl-s4-C,PS_5R_best,relocate,feasible,381,0,54,5842,1.00
eglese,egl-s4-C,PS_5R_best,relocateBeforeDummy,infeasible,381,258,691,11365,1.00
eglese,egl-s4-C,PS_5R_best,relocateBeforeDummy,feasible,381,0,59,1235,1.00
eglese,egl-s4-C,PS_5R_best,crossAtDummy,infeasible,381,1574,535,4574,1.00
eglese,egl-s4-C,PS_5R_best,crossAtDummy,feasible,381,0,7,114,1.00
eglese,egl-s4-C,PS_5R_best,exchange,infeasible,381,147,207,57822,1.00
eglese,egl-s4-C,PS_5R_best,exchange,feasible,381,1,32,12995,1.00
eglese,egl-s4-C,PS_5R_best,cross,infeasible,381,251,1268,15460,1.00
eglese,egl-s4-C,PS_5R_best,cross,feasible,381,0,11,811,1.00
egl-large,egl-g1-A_IF,U_5R_best,relocate,infeasible,695,58,251,170521,1.00
egl-large,egl-g1-A_IF,U_5R_best,relocate,feasible,695,1,189,68450,1.00
egl-large,egl-g1-A_IF,U_5R_best,relocateBeforeDummy,infeasible,695,20,103,9453,1.00
egl-large,egl-g1-A_IF,U_5R_best,relocateBeforeDummy,feasible,695,1,65,4198,1.00
egl-large,egl-g1-A_IF,U_5R_best,crossAtDummy,infeasible,695,481,176,6096,1.00
egl-large,egl-g1-A_IF,U_5R_best,crossAtDummy,feasible,695,0,17,150,1.00
egl-large,egl-g1-A_IF,U_5R_best,exchange,infeasible,695,14,38,153916,1.00
egl-large,egl-g1-A_IF,U_5R_best,exchange,feasible,695,0,23,84825,1.00
egl-large,egl-g1-A_IF,U_5R_best,cross,infeasible,695,91,681,55764,1.00
egl-large,egl-g1-A_IF,U_5R_best,cross,feasible,695,0,25,3143,1.00
egl-large,egl-g1-A_IF,PS_5R_best,relocate,infeasible,695,69,182,178641,1.00
egl-large,egl-g1-A_IF,PS_5R_best,relocate,feasible,695,2,133,60443,1.00
egl-large,egl-g1-A_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,33,133,9692,1.00
egl-large,egl-g1-A_IF,PS_5R_best,relocateBeforeDummy,feasible,695,7,87,3888,1.00
egl-large,egl-g1-A_IF,PS_5R_best,crossAtDummy,infeasible,695,488,289,5930,1.00
egl-large,egl-g1-A_IF,PS_5R_best,crossAtDummy,feasible,695,0,12,201,1.00
egl-large,egl-g1-A_IF,PS_5R_best,exchange,infeasible,695,21,42,163393,1.00
egl-large,egl-g1-A_IF,PS_5R_best,exchange,feasible,695,2,33,75325,1.00
egl-large,egl-g1-A_IF,PS_5R_best,cross,infeasible,695,30,570,56145,1.00
egl-large,egl-g1-A_IF,PS_5R_best,cross,feasible,695,0,37,2922,1.00
egl-large,egl-g1-A_IF,IM_best,relocate,infeasible,695,11,207,182022,1.00
egl-large,egl-g1-A_IF,IM_best,relocate,feasible,695,2,151,57077,1.00
egl-large,egl-g1-A_IF,IM_best,relocateBeforeDummy,infeasible,695,3,80,10383,1.00
egl-large,egl-g1-A_IF,IM_best,relocateBeforeDummy,feasible,695,0,17,3357,1.00
egl-large,egl-g1-A_IF,IM_best,crossAtDummy,infeasible,695,432,128,6165,1.00
egl-large,egl-g1-A_IF,IM_best,crossAtDummy,feasible,695,0,10,185,1.00
egl-large,egl-g1-A_IF,IM_best,exchange,infeasible,695,6,36,160010,1.00
egl-large,egl-g1-A_IF,IM_best,exchange,feasible,695,1,33,78730,1.00
egl-large,egl-g1-A_IF,IM_best,cross,infeasible,695,159,562,55554,1.00
egl-large,egl-g1-A_IF,IM_best,cross,feasible,695,0,18,3411,1.00
egl-large,egl-g1-B_IF,PS_5R_best,relocate,infeasible,695,41,203,176812,1.00
egl-large,egl-g1-B_IF,PS_5R_best,relocate,feasible,695,0,139,62285,1.00
egl-large,egl-g1-B_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,37,145,12500,1.00
egl-large,egl-g1-B_IF,PS_5R_best,relocateBeforeDummy,feasible,695,1,75,4542,1.00
egl-large,egl-g1-B_IF,PS_5R_best,crossAtDummy,infeasible,695,703,319,7343,1.00
egl-large,egl-g1-B_IF,PS_5R_best,crossAtDummy,feasible,695,0,8,277,1.00
egl-large,egl-g1-B_IF,PS_5R_best,exchange,infeasible,695,9,34,163357,1.00
egl-large,egl-g1-B_IF,PS_5R_best,exchange,feasible,695,1,31,75404,1.00
egl-large,egl-g1-B_IF,PS_5R_best,cross,infeasible,695,48,733,55915,1.00
egl-large,egl-g1-B_IF,PS_5R_best,cross,feasible,695,0,23,2990,1.00
egl-large,egl-g1-B_IF,U_5R_best,relocate,infeasible,695,28,208,148302,1.00
egl-large,egl-g1-B_IF,U_5R_best,relocate,feasible,695,1,181,90762,1.00
egl-large,egl-g1-B_IF,U_5R_best,relocateBeforeDummy,infeasible,695,17,127,10318,1.00
egl-large,egl-g1-B_IF,U_5R_best,relocateBeforeDummy,feasible,695,2,91,7437,1.00
egl-large,egl-g1-B_IF,U_5R_best,crossAtDummy,infeasible,695,697,290,7427,1.00
egl-large,egl-g1-B_IF,U_5R_best,crossAtDummy,feasible,695,0,18,564,1.00
egl-large,egl-g1-B_IF,U_5R_best,exchange,infeasible,695,10,25,139305,1.00
egl-large,egl-g1-B_IF,U_5R_best,exchange,feasible,695,1,29,99470,1.00
egl-large,egl-g1-B_IF,U_5R_best,cross,infeasible,695,97,729,52789,1.00
egl-large,egl-g1-B_IF,U_5R_best,cross,feasible,695,0,41,6054,1.00
egl-large,egl-g1-B_IF,IM_best,relocate,infeasible,695,22,319,213735,1.00
egl-large,egl-g1-B_IF,IM_best,relocate,feasible,695,1,116,25287,1.00
egl-large,egl-g1-B_IF,IM_best,relocateBeforeDummy,infeasible,695,18,141,14449,1.00
egl-large,egl-g1-B_IF,IM_best,relocateBeforeDummy,feasible,695,1,18,2673,1.00
egl-large,egl-g1-B_IF,IM_best,crossAtDummy,infeasible,695,689,197,7571,1.00
egl-large,egl-g1-B_IF,IM_best,crossAtDummy,feasible,695,0,16,177,1.00
egl-large,egl-g1-B_IF,IM_best,exchange,infeasible,695,10,55,199139,1.00
egl-large,egl-g1-B_IF,IM_best,exchange,feasible,695,4,26,39602,1.00
egl-large,egl-g1-B_IF,IM_best,cross,infeasible,695,172,749,56925,1.00
egl-large,egl-g1-B_IF,IM_best,cross,feasible,695,0,13,1850,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocate,infeasible,695,42,263,196689,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocate,feasible,695,0,81,42415,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,40,260,16408,1.00
egl-large,egl-g1-C_IF,PS_5R_best,relocateBeforeDummy,feasible,695,2,97,3953,1.00
egl-large,egl-g1-C_IF,PS_5R_best,crossAtDummy,infeasible,695,1006,446,8679,1.00
egl-large,egl-g1-C_IF,PS_5R_best,crossAtDummy,feasible,695,0,5,244,1.00
egl-large,egl-g1-C_IF,PS_5R_best,exchange,infeasible,695,17,21,181694,1.00
egl-large,egl-g1-C_IF,PS_5R_best,exchange,feasible,695,5,35,57084,1.00
egl-large,egl-g1-C_IF,PS_5R_best,cross,infeasible,695,32,874,55995,1.00
egl-large,egl-g1-C_IF,PS_5R_best,cross,feasible,695,0,29,2784,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocate,infeasible,695,43,289,145780,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocate,feasible,695,1,178,93201,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocateBeforeDummy,infeasible,695,7,146,13463,1.00
egl-large,egl-g1-C_IF,U_5R_best,relocateBeforeDummy,feasible,695,0,82,7754,1.00
egl-large,egl-g1-C_IF,U_5R_best,crossAtDummy,infeasible,695,1006,345,8884,1.00
egl-large,egl-g1-C_IF,U_5R_best,crossAtDummy,feasible,695,0,15,476,1.00
egl-large,egl-g1-C_IF,U_5R_best,exchange,infeasible,695,10,27,119427,1.00
egl-large,egl-g1-C_IF,U_5R_best,exchange,feasible,695,2,35,119359,1.00
egl-large,egl-g1-C_IF,U_5R_best,cross,infeasible,695,94,1055,51336,1.00
egl-large,egl-g1-C_IF,U_5R_best,cross,feasible,695,0,37,7193,1.00
egl-large,egl-g1-C_IF,IM_best,relocate,infeasible,695,37,328,186075,1.00
egl-large,egl-g1-C_IF,IM_best,relocate,feasible,695,3,138,52909,1.00
egl-large,egl-g1-C_IF,IM_best,relocateBeforeDummy,infeasible,695,10,138,16502,1.00
egl-large,egl-g1-C_IF,IM_best,relocateBeforeDummy,feasible,695,0,25,4085,1.00
egl-large,egl-g1-C_IF,IM_best,crossAtDummy,infeasible,695,981,255,8894,1.00
egl-large,egl-g1-C_IF,IM_best,crossAtDummy,feasible,695,0,20,230,1.00
egl-large,egl-g1-C_IF,IM_best,exchange,infeasible,695,15,62,162427,1.00
egl-large,egl-g1-C_IF,IM_best,exchange,feasible,695,3,39,76310,1.00
egl-large,egl-g1-C_IF,IM_best,cross,infeasible,695,265,936,55094,1.00
egl-large,egl-g1-C_IF,IM_best,cross,feasible,695,0,26,3393,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocate,infeasible,695,189,433,215368,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocate,feasible,695,0,62,23448,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,96,313,20901,1.00
egl-large,egl-g1-D_IF,PS_5R_best,relocateBeforeDummy,feasible,695,2,53,2855,1.00
egl-large,egl-g1-D_IF,PS_5R_best,crossAtDummy,infeasible,695,1417,442,10042,1.00
egl-large,egl-g1-D_IF,PS_5R_best,crossAtDummy,feasible,695,0,3,206,1.00
egl-large,egl-g1-D_IF,PS_5R_best,exchange,infeasible,695,68,105,198655,1.00
egl-large,egl-g1-D_IF,PS_5R_best,exchange,feasible,695,1,11,40036,1.00
egl-large,egl-g1-D_IF,PS_5R_best,cross,infeasible,695,66,1160,56851,1.00
egl-large,egl-g1-D_IF,PS_5R_best,cross,feasible,695,0,25,1617,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocate,infeasible,695,53,341,176142,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocate,feasible,695,1,188,62779,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocateBeforeDummy,infeasible,695,51,244,17167,1.00
egl-large,egl-g1-D_IF,U_5R_best,relocateBeforeDummy,feasible,695,5,134,8003,1.00
egl-large,egl-g1-D_IF,U_5R_best,crossAtDummy,infeasible,695,1463,421,10104,1.00
egl-large,egl-g1-D_IF,U_5R_best,crossAtDummy,feasible,695,0,29,785,1.00
egl-large,egl-g1-D_IF,U_5R_best,exchange,infeasible,695,23,45,156172,1.00
egl-large,egl-g1-D_IF,U_5R_best,exchange,feasible,695,2,31,82611,1.00
egl-large,egl-g1-D_IF,U_5R_best,cross,infeasible,695,146,1135,52508,1.00
egl-large,egl-g1-D_IF,U_5R_best,cross,feasible,695,0,71,5861,1.00
egl-large,egl-g1-D_IF,IM_best,relocate,infeasible,695,135,517,210738,1.00
egl-large,egl-g1-D_IF,IM_best,relocate,feasible,695,1,98,28011,1.00
egl-large,egl-g1-D_IF,IM_best,exchange,infeasible,695,42,124,192914,1.00
egl-large,egl-g1-D_IF,IM_best,exchange,feasible,695,2,27,45767,1.00
egl-large,egl-g1-D_IF,IM_best,relocateBeforeDummy,infeasible,695,44,263,20945,1.00
egl-large,egl-g1-D_IF,IM_best,relocateBeforeDummy,feasible,695,1,32,2935,1.00
egl-large,egl-g1-D_IF,IM_best,crossAtDummy,infeasible,695,1413,314,10185,1.00
egl-large,egl-g1-D_IF,IM_best,crossAtDummy,feasible,695,0,2,196,1.00
egl-large,egl-g1-D_IF,IM_best,cross,infeasible,695,299,1229,56003,1.00
egl-large,egl-g1-D_IF,IM_best,cross,feasible,695,0,22,2166,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocate,infeasible,695,101,387,176500,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocate,feasible,695,3,149,62374,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocateBeforeDummy,infeasible,695,83,282,20761,1.00
egl-large,egl-g1-E_IF,U_5R_best,relocateBeforeDummy,feasible,695,1,97,7840,1.00
egl-large,egl-g1-E_IF,U_5R_best,crossAtDummy,infeasible,695,1817,485,11439,1.00
egl-large,egl-g1-E_IF,U_5R_best,crossAtDummy,feasible,695,0,20,771,1.00
egl-large,egl-g1-E_IF,U_5R_best,exchange,infeasible,695,19,52,153117,1.00
egl-large,egl-g1-E_IF,U_5R_best,exchange,feasible,695,6,31,85679,1.00
egl-large,egl-g1-E_IF,U_5R_best,cross,infeasible,695,156,1433,52311,1.00
egl-large,egl-g1-E_IF,U_5R_best,cross,feasible,695,0,40,5786,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocate,infeasible,695,370,492,221096,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocate,feasible,695,2,60,17490,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocateBeforeDummy,infeasible,695,194,412,24724,1.00
egl-large,egl-g1-E_IF,PS_5R_best,relocateBeforeDummy,feasible,695,1,74,2275,1.00
egl-large,egl-g1-E_IF,PS_5R_best,crossAtDummy,infeasible,695,1855,576,11263,1.00
egl-large,egl-g1-E_IF,PS_5R_best,crossAtDummy,feasible,695,0,1,145,1.00
egl-large,egl-g1-E_IF,PS_5R_best,exchange,infeasible,695,158,151,204643,1.00
egl-large,egl-g1-E_IF,PS_5R_best,exchange,feasible,695,2,29,33913,1.00
egl-large,egl-g1-E_IF,PS_5R_best,cross,infeasible,695,104,1467,56700,1.00
egl-large,egl-g1-E_IF,PS_5R_best,cross,feasible,695,0,25,1428,1.00
egl-large,egl-g1-E_IF,IM_best,relocate,infeasible,695,191,593,218302,1.00
egl-large,egl-g1-E_IF,IM_best,relocate,feasible,695,1,95,20328,1.00
egl-large,egl-g1-E_IF,IM_best,exchange,infeasible,695,51,150,199211,1.00
